"Date","ES","NQ","RTY","IXT","ADBE","AMED","CMCSA","CRM","CSCO","DECK","FR","GNRC","GOOGL","HAE","IBM","INTC","JNJ","JPM","NVDA","PEP","POR","PYPL","TDOC","V"
2019-04-30,2948.5,7800,1594.2,792.5,289.25,127.82,42.911499,165.350006,54.778477,158.210007,34.64888,54.990002,1198.959961,87.279999,135.409698,50.113308,138.239609,113.589188,180.481689,125.368729,51.238647,112.769997,56.880001,163.666779
2019-05-01,2923,7756.5,1577.6,789.9,283.350006,119.879997,42.803055,162.149994,54.416222,156.559998,34.776588,54.82,1173.319946,89.230003,135.689636,49.83839,138.973877,112.718063,179.953217,124.575684,51.042736,110.940002,58,162.034409
2019-05-02,2917.5,7734.25,1585.8,784.7,279.640015,120.620003,42.044003,161.830002,53.789623,158.220001,34.354164,57.5,1166.51001,90.669998,134.75325,49.632202,138.317932,112.962761,182.665405,124.174278,50.817448,109.699997,58,160.372147
2019-05-03,2947.5,7865,1617.3,792.5,285.579987,117.68,42.674908,163.339996,53.789623,158.899994,34.835529,59.990002,1189.550049,93.419998,135.390396,50.810417,139.032623,113.657707,182.485931,124.996681,51.414959,111.959999,60.93,161.287903
2019-05-06,2932.5,7803.5,1617.5,786.5,283.660004,119.099998,42.684765,162.5,53.446953,157.710007,34.589931,59.389999,1193.459961,93.860001,135.515884,50.598026,139.110947,112.649544,179.334976,124.605049,51.522701,110.849998,62.549999,161.526764
2019-05-07,2890.75,7674,1590.2,769.5,277.070007,117.639999,42.152435,156.899994,52.330822,151.550003,33.754902,58.75,1178.859985,97.989998,132.870834,49.867012,137.035385,110.80941,172.614273,123.342064,51.473724,108.949997,61.720001,159.466385
2019-05-08,2887.25,7647.5,1581.3,768.3,276.769989,116.220001,41.945423,156.860001,52.350403,150.619995,33.617374,58.040001,1170.780029,96.5,133.218353,48.642071,136.859161,110.22213,173.421967,123.381226,50.641132,109.07,61.560001,160.013809
2019-05-09,2872.75,7595.25,1572.1,763.2,275.790009,116.589996,42.310165,156.309998,51.811916,148.889999,33.872791,58.080002,1167.969971,96.839996,132.202454,46.053883,135.821396,110.134041,169.702652,123.410606,50.905605,109.730003,61.5,159.068237
2019-05-10,2887,7610.25,1578.6,765.2,278.480011,115.800003,42.5369,159.940002,52.242706,146.119995,34.118389,58.080002,1167.640015,97.07,132.182938,45.638985,136.134689,110.124252,168.336578,125.329552,51.973282,110.410004,60.970001,159.964066
2019-05-13,2807,7314.75,1520.1,737,267.700012,112.519997,41.67926,153.149994,50.225838,138.350006,33.81385,57.080002,1136.589966,94.489998,128.373337,44.216469,134.323471,107.129143,157.996246,124.49736,52.609966,106.830002,58.029999,156.599762
2019-05-14,2839.25,7421,1546.1,747.9,271.859985,110.75,42.300308,158.070007,50.930763,144.830002,34.138035,56.919998,1124.859985,99.93,130.219513,44.62149,133.951447,107.98069,161.575974,124.742126,52.178982,109.089996,58.52,159.466385
2019-05-15,2855,7529.25,1551.5,756.2,276.820007,110.879997,41.88628,155.059998,51.341969,143.240005,34.432751,56.639999,1170.800049,99.470001,131.284241,45.066025,134.039566,107.569595,159.123016,126.64151,52.10062,111.5,59.099998,162.034409
2019-05-16,2878.5,7600.25,1559.9,763.3,283.549988,112.230003,42.576328,158.479996,54.758896,144.5,34.776588,57.18,1184.5,101.790001,132.72995,44.977119,135.312302,108.949692,159.731277,127.542244,52.188774,113.870003,61.48,164.357162
2019-05-17,2862,7511.5,1537.6,757.5,279.850006,108.339996,42.92136,154.570007,55.170094,142.610001,34.560463,56.549999,1168.780029,100.07,131.206116,44.344891,135.703903,108.421143,156.081757,127.777206,52.267139,112.800003,59.43,163.57959
2019-05-20,2844,7391.75,1526.8,744.1,275.450012,109.220001,42.172153,155.979996,54.837215,142.740005,33.843319,56.459999,1144.660034,100.129997,131.987564,43.03104,135.517899,108.988846,151.315445,127.268105,52.159389,112.150002,60.610001,162.961517
2019-05-21,2866,7464,1546.3,752.4,278.070007,111.599998,42.674908,155.779999,55.33654,148.669998,34.413105,57.029999,1154.439941,101.169998,133.286728,43.920113,135.224167,109.360794,154.615967,126.347794,51.943893,112.43,63.18,163.350296
2019-05-22,2857.5,7430,1533.8,748.6,281.820007,110.82,42.684765,157.639999,54.523922,150.089996,34.17733,57.099998,1155.849976,102.470001,133.189056,43.465698,135.850754,108.470085,151.76416,127.346436,52.169182,112.470001,63.029999,163.729141
2019-05-23,2819.5,7311,1502.1,735.4,274.25,108.080002,42.122868,153.710007,53.055325,147.410004,33.971031,56.240002,1145.339966,99.050003,129.320847,43.989262,136.859161,106.336311,146.898132,127.248528,52.374886,109.900002,59.889999,161.007599
2019-05-24,2831.75,7315.5,1517.7,735,274.769989,110.07,42.063717,154.509995,53.23156,153.460007,34.010326,56.5,1138.609985,101.010002,129.213394,44.028778,136.869034,107.383629,144.734344,126.788361,52.551201,109.849998,61.200001,162.134109
2019-05-28,2805,7295.25,1505.8,733.8,278.25,110.800003,41.866562,155.190002,52.80077,150.860001,34.17733,56.450001,1139.560059,98.360001,127.435608,43.04092,135.114426,106.218857,142.919556,124.957512,51.747993,111.790001,61.200001,163.20079
2019-05-29,2780,7216,1488.9,729.1,273.380005,108.769997,41.324371,152.889999,52.066475,151.25,33.725433,55.689999,1119.939941,97.989998,126.683449,43.692905,129.456314,105.925224,139.93811,125.486206,51.189667,110.080002,58.040001,162.223816
2019-05-30,2790.5,7255.25,1486.4,732.8,274.51001,112.339996,41.146935,155.660004,52.448307,151.729996,33.951382,55.849998,1121.410034,98.059998,126.566223,44.186836,130.225189,104.789818,138.869965,125.917,50.983967,111.410004,58.099998,162.253708
2019-05-31,2752.5,7133.5,1466.5,721.4,270.899994,112.309998,40.417446,151.410004,50.940552,152.100006,34.09874,55.150002,1106.5,96.989998,124.046028,43.505215,129.278885,103.71315,135.226273,125.319771,51.777378,109.75,58.119999,160.828171
2019-06-03,2749.5,6993.75,1472.3,707.6,259.029999,110.629997,40.378014,145.100006,50.695786,154.220001,34.668526,55.82,1038.73999,97.449997,125.296364,42.932255,129.564743,104.202538,133.549164,126.279243,52.698124,105.519997,53.98,158.106674
2019-06-04,2805,7179.25,1506.9,731.6,268.709991,113.489998,40.811764,150.809998,52.115429,155.179993,34.609585,57.869999,1054.48999,101.029999,129.613907,44.246105,131.822067,107.412987,142.75325,126.367371,52.50222,108.730003,55.75,161.825073
2019-06-05,2827.75,7228.5,1505.8,741.6,272.859985,114.43,40.713184,158.440002,53.6036,155.789993,35.36602,58.110001,1044.640015,103.239998,128.441727,44.009018,132.462799,107.794716,141.036224,128.638794,53.560101,110.769997,55.139999,164.875549
2019-06-06,2845.75,7282.25,1502.5,749.4,274.799988,113.330002,40.565315,159.309998,53.94627,155.630005,35.5625,58.830002,1047.76001,103.199997,129.154785,44.552341,134.72998,108.029625,143.531921,130.162506,53.991089,111.779999,54.27,166.400772
2019-06-07,2875,7419.5,1512.6,764.2,278.160004,115.720001,40.890625,161.270004,54.758896,160.330002,35.83757,60.220001,1068.369995,103.720001,130.219513,45.471046,136.573318,106.845291,145.248932,131.631989,53.609077,114.019997,55.700001,169.521057
2019-06-10,2889.25,7515.5,1522.6,771.9,280.339996,117.410004,40.703327,152.789993,55.238628,164.089996,35.700035,62.75,1082.76001,107.449997,131.616364,46.231697,137.036621,108.000259,148.173889,131.750336,53.452354,115.620003,57.470001,170.288666
2019-06-11,2887,7518.25,1518.1,771.2,275.98999,117.599998,40.634323,150.149994,55.914185,167.720001,35.798275,62.57,1081.040039,108.120003,132.798325,46.28109,137.785751,108.333061,150.489883,131.365707,53.01157,114.599998,58.07,169.780228
2019-06-12,2881,7473.25,1521.6,766.8,276.839996,118.040001,40.861053,151.279999,54.690361,172.300003,35.886688,63.099998,1079.099976,110.07,131.743347,45.757526,139.658646,106.95295,145.947739,131.306534,53.942116,114.5,57.740002,171.056244
2019-06-13,2894.5,7522.75,1535.7,767.7,276.299988,118.650002,41.097641,151.339996,54.993866,176.190002,35.994751,65.440002,1091.01001,111.779999,132.612717,46.132912,138.702499,107.217224,148.004181,131.109299,54.147812,115.720001,59.259998,168.823227
2019-06-14,2890.5,7478.25,1524.7,762.6,274.279999,118.470001,41.708832,150.009995,53.6036,174.369995,35.945633,64.75,1086.300049,112.110001,132.016861,45.629105,138.091339,107.491295,144.390427,130.902176,54.392693,116.169998,58.669998,169.132263
2019-06-17,2892,7534.25,1534,763.1,275.600006,119.529999,41.95528,150.289993,54.239994,173.149994,36.23053,64.260002,1093.890015,113.300003,131.821503,45.569836,137.450623,106.904015,144.779755,130.695084,54.27515,117.160004,60.02,169.032562
2019-06-18,2921.75,7645.25,1551.2,776.5,276.779999,120.709999,42.635475,150.589996,54.876381,174.820007,36.309116,65.400002,1105.23999,114.029999,133.218353,46.794773,138.22934,108.362419,152.616211,130.241409,53.844166,115.980003,60.91,168.753448
2019-06-19,2929,7674.25,1556.2,780.3,291.209991,121.419998,42.527039,154.139999,54.954704,174.399994,36.58419,65.830002,1104.51001,117.080002,133.902115,46.498421,138.446213,107.579391,152.855789,131.020538,54.490646,117.139999,61.619999,170.159058
2019-06-20,2955.75,7745.25,1563.4,791.7,302.109985,120.650002,43.059364,157.199997,56.207905,174.050003,36.77084,67.790001,1113.199951,117.75,135.631088,46.616962,140.181107,107.853447,153.834106,132.3125,54.549412,118.790001,62.77,173.19957
2019-06-21,2953.9,7723.61,1554.55,789.16,299.329987,123.07,42.941074,156.839996,55.835861,175.5,36.250175,68.610001,1125.369995,117.449997,135.972961,46.883682,140.06279,107.119354,151.498138,132.11525,54.412281,116.209999,63.5,172.900513
2019-06-24,2952,7758.75,1537.3,790.8,299.869995,121.919998,42.980503,152.559998,55.982719,173.399994,36.004578,68.919998,1116.699951,115.889999,136.119507,47.05162,141.018951,106.355896,152.396591,132.29277,54.229809,116.5,62.75,173.309235
2019-06-25,2922,7628.75,1525,776.3,287.970001,121.510002,42.142582,149.339996,54.905754,171.929993,35.788452,68.870003,1087.579956,116.599998,135.152451,46.28109,142.182129,105.474983,151.218613,131.9673,54.28899,114.440002,60.73,170.747223
2019-06-26,2918,7650,1521.2,785.1,288.720001,118.699997,41.511673,149.039993,55.414864,173.690002,35.257961,68.489998,1080.319946,116.629997,135.308746,47.60482,139.826233,106.179718,158.985199,130.497833,53.065907,114.150002,60.080002,170.527908
2019-06-27,2931,7690.5,1549.8,787,293.230011,119.669998,41.40324,150.690002,54.56308,175.240005,35.623787,69.769997,1076.630005,119.300003,135.308746,46.883682,138.682785,106.532074,162.948349,129.876495,53.174408,113.669998,62.82,170.697372
2019-06-28,2944.25,7693.75,1567.1,787.3,294.649994,121.410004,41.67926,151.729996,53.584023,175.970001,36.325787,69.410004,1082.800049,120.339996,134.70311,47.288704,137.292892,109.429314,163.946609,129.324219,53.430859,114.459999,66.410004,173.010162
2019-07-01,2967.75,7790,1573.6,799,300.970001,117.970001,42.103146,154.059998,53.593811,175.789993,36.355446,70.5,1100,120.190002,136.637207,47.466518,137.37175,111.269447,165.883286,130.054016,53.203999,115.029999,67.699997,173.398956
2019-07-02,2979.5,7838.25,1566.3,801.2,301.390015,119.57,42.48951,154.119995,54.641407,173.410004,36.790485,70.82,1112.599976,119.970001,136.96933,47.535667,138.032181,111.386902,161.950073,130.606308,53.746498,116.169998,66.919998,174.734772
2019-07-03,3000.25,7887.5,1578,807,305.700012,120.059998,42.915493,155.589996,55.646351,176.080002,37.116764,71.080002,1122.98999,119.75,138.258713,47.930813,140.112091,111.209473,162.469177,132.144836,54.387627,117.68,67.279999,176.319824
2019-07-05,2990.5,7851.5,1579.4,805.7,303.980011,122.010002,42.875866,154.580002,55.76458,176.919998,37.096989,71.110001,1132.670044,120.620003,138.102448,47.496155,138.564499,111.869904,159.953522,131.188187,54.259399,117.160004,68.279999,176.110489
2019-07-08,2978.5,7801,1564.7,799.6,302.920013,122.709999,42.231937,152.809998,55.36063,177.919998,37.116764,70.739998,1116.790039,120.57,137.311218,47.239311,138.958786,111.258759,156.938751,130.734528,54.269264,116.949997,69.139999,175.641953
2019-07-09,2982,7845.25,1565.2,802.2,304.200012,120.580002,42.578667,153.949997,55.508419,174.190002,37.27496,70.410004,1124.290039,120.209999,136.09996,47.170162,139.392517,111.731903,157.038559,129.925827,54.782169,118.370003,69.669998,177.177155
2019-07-10,2997.5,7928.75,1568,808.2,306.980011,120.790001,43.381107,156.270004,56.286758,175.610001,37.541916,69.790001,1140.910034,121.059998,137.213531,47.624577,139.195358,111.406616,159.783813,132.559052,54.683533,119.639999,69.639999,178.752243
2019-07-11,3004,7918.75,1559.7,810.7,307.600006,123,43.6684,158.899994,56.45425,172.990005,36.958569,69.080002,1144.079956,121.510002,137.965698,48.009838,138.111053,112.471199,165.993088,132.499878,54.456673,120.650002,71.099998,180.177795
2019-07-12,3015.5,7960,1572,817.4,309.420013,123,44.223167,158.080002,57.094654,178.490005,36.909134,70.519997,1145.339966,122.5,139.430908,49.313808,132.383942,113.654068,167.320786,131.444611,53.776085,120.120003,70.620003,179.769073
2019-07-15,3017.25,7986.75,1565.1,819.5,308.76001,124.099998,44.302422,159.649994,57.19318,176.360001,36.741047,71.510002,1150.51001,123.389999,139.997482,49.511383,132.788101,112.274055,166.981369,132.302628,54.071991,120.900002,71.339996,180.008347
2019-07-16,3007,7942.75,1565.5,812.4,305.700012,123.790001,44.668964,157.130005,56.769524,176.399994,37.027779,71.559998,1153.459961,122.57,140.202591,48.572918,130.609634,113.476639,166.791718,131.957458,54.545444,119.709999,69.199997,178.752243
2019-07-17,2985,7885.5,1551.6,810.3,309.390015,126.07,44.015129,158.240005,56.365574,175.139999,36.998116,68.690002,1146.73999,122,139.753265,48.790245,129.97876,112.36277,169.417175,130.951492,54.51585,118.809998,68.440002,178.592743
2019-07-18,2997.5,7933.5,1558.1,816.1,310.079987,127.559998,44.143917,157.979996,56.887756,176.380005,37.304619,70.879997,1147.23999,122.879997,146.161179,49.333565,130.18576,113.033058,169.886353,131.050125,54.959713,119.870003,68.529999,179.968445
2019-07-19,2977,7842.75,1548.1,811.5,306.869995,127.75,43.648586,156.75,56.513367,174.240005,36.464207,71.110001,1131.550049,121.949997,146.210007,49.659561,128.450867,111.919189,168.149368,128.298538,53.864857,118.629997,68.550003,178.682465
2019-07-22,2989,7924.75,1548.3,821.5,308.549988,126.209999,43.440544,157.699997,56.877903,175.539993,36.859692,71.489998,1139.209961,122.43,146.268631,50.726444,126.804695,112.638771,171.024399,128.485916,53.687313,118.690002,70.139999,180.008347
2019-07-23,3008,7983.75,1557.3,826,307.880005,128.089996,43.906158,156.25,56.858196,178.139999,37.245296,73,1148.050049,122.889999,146.893799,51.12159,127.001839,114.698936,175.356903,128.93959,53.914177,120.220001,67.139999,180.33728
2019-07-24,3021.5,8038,1584.2,832.8,310.269989,130.160004,44.451019,159.75,56.385281,179.059998,37.512253,72.660004,1139.72998,124.839996,146.551895,52.277378,127.928421,115.162224,178.35173,127.430664,54.091717,121.300003,69.239998,182.75975
2019-07-25,3006.5,7981.75,1563.2,826,308.730011,132.410004,44.193451,159.350006,55.784286,177.580002,37.403496,72.800003,1135.939941,122.910004,146.903564,51.526608,129.249298,114.058212,173.080841,127.213692,53.904312,115.120003,66.809998,181.025146
2019-07-26,3024.5,8019.75,1581.5,830.6,311.269989,135.830002,44.213261,159.970001,55.695614,159.520004,37.868195,73.5,1245.219971,123.25,147.851074,50.963531,128.864868,114.560936,174.767929,129.412979,54.328445,115.489998,69.529999,183.118622
2019-07-29,3021.75,8001.25,1571.1,830.3,307.220001,137.050003,43.816998,156.210007,56.08971,159.360001,37.779209,72.489998,1241.839966,123.760002,147.382202,51.87236,131.122208,114.19622,174.518372,129.718704,54.584896,111.449997,68.5,182.640121
2019-07-30,3012.25,7963.25,1587.4,824.7,303.640015,137.679993,43.6684,156.960007,55.636497,155.600006,38.16481,73.25,1228,123.370003,146.297943,51.072197,130.195618,113.939926,175.147263,128.683167,54.456673,112.040001,70.139999,180.965347
2019-07-31,2982.25,7866.75,1576.7,813.9,298.859985,137.889999,42.766891,154.5,54.582294,156.279999,37.759434,72.300003,1218.199951,122.080002,144.803421,49.936161,128.362152,114.34407,168.428879,126.049934,54.101582,110.400002,68.239998,177.44632
2019-08-01,2952,7808.25,1551.6,808.3,298.440002,135.059998,42.479603,150.809998,54.572441,149.649994,37.561691,70.919998,1211.780029,122.550003,146.83519,48.898914,128.431152,111.327759,164.635437,125.38916,54.644077,110.800003,71.449997,178.612686
2019-08-02,2932.5,7702.25,1535.3,793.7,293.709991,135.009995,42.251751,145.699997,52.464027,146.830002,37.106876,71,1196.319946,121.580002,143.836349,48.088867,129.200043,111.317902,160.911865,126.158417,53.657722,107.089996,69.629997,176.868118
2019-08-05,2830,7385.25,1479.9,762.2,280.359985,130.830002,41.221462,142.820007,50.611774,145.589996,36.355446,70,1154.75,117.160004,137.496811,46.399635,128.303009,108.005859,150.529816,122.686897,53.559086,103.599998,65.599998,168.334747
2019-08-06,2876,7515.5,1499.4,773.5,286.209991,132.820007,41.677166,142.800003,51.82362,149.089996,37.077213,72.080002,1171.079956,131.240005,137.467499,46.702965,128.904312,108.853584,152.087128,124.708664,53.953632,105.029999,67.089996,171.943481
2019-08-07,2880.5,7553.25,1500.1,778.9,289.019989,133.080002,41.34034,141.639999,51.567459,148.100006,37.245296,72.470001,1175.910034,129.490005,135.885056,46.474224,128.35231,106.487846,153.624466,126.020348,54.239677,106.629997,65.940002,174.774658
2019-08-08,2940,7735.75,1534.1,797.5,297.779999,135.990005,42.261658,143.820007,52.375355,149.080002,38.105488,73.349998,1206.189941,134.100006,138.4646,46.911812,129.801315,108.291725,157.986923,127.687073,54.841347,106.790001,66.5,179.340408
2019-08-09,2919.75,7660.25,1513.7,788.5,294.829987,135.630005,42.529137,143.369995,51.656132,144.929993,37.986839,73,1188.900024,133.029999,134.540939,45.728329,130.156189,108.173431,153.913956,126.829063,54.732849,104.82,64.870003,178.493057
2019-08-12,2880.25,7566.75,1493.1,778.1,288.649994,131.110001,42.063522,140.720001,50.779266,143.070007,37.709999,72.400002,1174.5,133.169998,132.554398,45.350407,130.047745,106.142838,151.188675,126.582504,54.890671,102.720001,65.389999,175.791473
2019-08-13,2932,7748,1513.7,797,293.170013,134.639999,43.054184,143.880005,51.941849,146.139999,38.036282,73.260002,1196.72998,137.369995,134.204895,46.583622,131.516495,107.779144,155.780746,128.140732,54.900532,106.040001,65.919998,178.054428
2019-08-14,2840.75,7488.75,1468.3,774,283.660004,131.619995,41.974365,139.720001,49.862995,137.389999,37.265068,71.970001,1164.25,134.800003,129.717896,45.618931,128.401566,103.303955,149.811066,127.341888,54.436939,103.269997,61.5,172.970276
2019-08-15,2848.5,7496.25,1463.3,771.4,282.709991,129.880005,41.954548,142.130005,45.567348,132.940002,37.34417,71.919998,1169.319946,136.100006,130.380081,45.449863,128.677582,103.698242,148.513306,128.919876,55.216164,104.949997,56.939999,175.97525
2019-08-16,2891.5,7611.75,1493.6,785.7,287.450012,133.020004,42.776802,143.889999,46.266869,134.289993,38.154926,73.769997,1179.209961,138.520004,132.198593,46.245483,129.485886,106.182274,159.284683,129.945541,55.531796,106.160004,60.43,177.931961
2019-08-19,2923.75,7727.5,1507.6,798,287.970001,132.559998,43.589142,143.669998,47.784138,137.740005,38.402107,74.339996,1200.439941,136.589996,133.463654,46.971485,130.36319,107.138428,170.485321,130.744385,55.433163,107.669998,61.119999,179.439453
2019-08-20,2898.25,7668,1496.4,793.7,285.709991,131.619995,43.529705,145.539993,47.222549,137.429993,37.789101,74.129997,1183.530029,135.020004,131.447464,46.344933,128.73674,105.778122,167.580338,130.241409,55.275345,107.370003,60.279999,178.940292
2019-08-21,2929.25,7750.25,1514,803,291.529999,133.899994,43.698116,147.380005,48.050152,140.240005,38.332897,74.650002,1191.579956,135.339996,132.682877,46.891926,129.653458,106.073845,170.93454,130.517548,55.729069,109.82,60.610001,180.637451
2019-08-22,2922.25,7711.25,1506.5,801.1,287.690002,133.009995,43.36129,148.240005,47.468864,142.020004,38.570187,76.279999,1191.52002,133.800003,132.752075,46.523949,129.397171,107.167999,171.184113,130.833145,55.877022,108.769997,59.779999,179.788864
2019-08-23,2855.5,7504.5,1463.7,774.3,282.440002,130.259995,42.033806,151.570007,45.922031,136.270004,37.729774,74.769997,1153.579956,130.149994,128.05751,44.713909,125.907677,104.506538,162.159714,128.476074,54.989304,106.040001,56.049999,174.936981
2019-08-26,2883.25,7590.5,1480.3,784.5,288.73999,130.089996,42.94521,155.139999,46.4048,138.539993,38.372448,74.970001,1171.180054,133.320007,128.47261,45.310631,126.920662,105.344414,165.164505,131.898285,55.571251,107.660004,55.93,177.293045
2019-08-27,2865.5,7562.75,1454.7,784.3,289.450012,126.440002,43.192879,153.570007,46.09938,140.649994,38.065941,75.050003,1170.819946,132.009995,129.638824,45.539371,128.748001,104.23053,161.520828,132.904221,55.551525,107.449997,55.299999,178.081726
2019-08-28,2889.75,7599.25,1473.3,784.9,282.130005,127.360001,43.36129,151.830002,46.178196,142.960007,38.224136,76.709999,1173.75,134.729996,131.210266,45.539371,127.794601,105.275406,161.101135,133.328308,55.462753,107.470001,55.900002,178.371231
2019-08-29,2926.75,7712,1497.5,798.1,286.630005,129.25,43.757557,155.929993,46.572292,146.479996,38.669064,77.190002,1194.23999,133.759995,133.305527,46.613457,127.357643,107.660866,166.876877,134.146881,56.03484,109.209999,57.5,180.86705
2019-08-30,2924.75,7690.75,1494.2,797.9,284.51001,128.710007,43.846714,156.070007,46.119083,147.449997,38.510864,77.989998,1190.530029,133.529999,133.947937,47.150501,127.476807,108.291725,167.38649,134.847092,56.113747,109.050003,57.880001,180.517654
2019-09-03,2906,7617.5,1470.1,787.9,282.450012,129.460007,43.470264,152.729996,45.813656,145.460007,38.669064,73.790001,1169.550049,131.679993,132.534637,46.722855,127.854202,107.010284,164.04895,135.567047,57.297375,106.75,56.470001,178.900345
2019-09-04,2938.5,7722.75,1483.4,801.4,284.600006,131.479996,45.094952,152.460007,46.621552,146.940002,38.886585,75.790001,1182.27002,128.919998,134.728729,48.652233,127.973366,108.301582,168.635559,137.233765,56.991604,108.730003,59.16,181.466064
2019-09-05,2972,7855.5,1507,818.3,287.75,131.550003,45.976639,153.770004,47.705318,153.860001,38.748158,80.309998,1212.189941,129.869995,139.324432,49.825775,127.695297,110.765892,179.607483,135.03418,56.202518,111.459999,61.009998,184.421097
2019-09-06,2980.75,7857.75,1505,817.5,284.940002,135.009995,45.917202,151.070007,48.119118,152.789993,38.372448,79.839996,1206.319946,127.540001,138.929108,50.641289,127.32785,111.002464,178.51828,136.414505,55.51207,110.050003,62.32,185.429428
2019-09-09,2978.25,7830.75,1522,811.2,279.299988,129.929993,45.986546,149.539993,47.862957,155.100006,38.065941,80.870003,1205.27002,121.080002,140.93541,51.307621,126.076508,113.75264,180.366913,135.451248,55.058346,105.43,62.93,181.246429
2019-09-10,2978.5,7815,1545,806.6,276.140015,133.490005,46.01627,149.649994,48.483658,151.380005,38.115376,80.720001,1205.699951,120.730003,143.356812,51.536362,128.65863,115.20166,183.044937,134.915024,54.358036,103.050003,64.779999,176.05513
2019-09-11,3002,7889.75,1577,814.9,277.779999,134.759995,45.966736,154.089996,49.291553,149.740005,38.085712,83.019997,1220,123.279999,141.923737,52.501057,130.267471,115.51709,184.194092,135.411545,54.959713,104.019997,68.080002,174.687408
2019-09-12,3011.75,7921.5,1579.2,819.3,278.019989,131.649994,46.531414,154.75,49.193031,150.729996,38.589962,82.889999,1234.969971,125.879997,141.943497,52.719849,129.532562,116.226814,184.13414,136.335068,54.999165,107.099998,69.050003,177.682388
2019-09-13,3006.5,7886,1580.8,813.9,278.350006,132.75,46.442249,152.979996,49.291553,147.899994,38.342781,83.230003,1240.030029,125.260002,141.99292,52.252422,129.880157,118.513687,181.805862,135.490982,54.614487,107,70.389999,176.973587
2019-09-16,2999,7856.5,1585.1,811.8,282.929993,130.929993,45.837948,153.009995,49.222588,145.039993,38.748158,82.260002,1231.630005,125.940002,140.816803,51.914284,128.648682,117.458969,180.077133,133.941833,54.732849,106.519997,68.160004,175.815521
2019-09-17,3005.5,7890.25,1581.5,814.5,284.690002,132.380005,46.234211,152.820007,48.680706,143.009995,38.975567,82.260002,1229.880005,127.050003,140.54007,51.665653,128.777786,116.87738,180.936508,134.756134,54.693398,107.5,68.699997,176.154953
2019-09-18,3006.25,7894.25,1569.6,814.7,279.720001,132.770004,46.50169,152.770004,48.61174,139.809998,38.678951,81.330002,1232.650024,127.790001,140.559845,51.456802,129.512711,118.0504,179.84729,134.557526,55.087936,105.599998,67.449997,174.996887
2019-09-19,3006,7896.25,1561.3,816.3,281.26001,132.089996,46.244122,153.600006,48.463951,138.059998,38.93602,79.980003,1238.75,128.529999,141.301086,51.287731,129.214767,117.675819,176.80954,134.537659,55.433163,106.120003,68.730003,175.665771
2019-09-20,3013.61,7899.48,1562.38,818.03,277.910004,135.429993,45.927105,155.199997,48.867897,136.25,39.133762,79.989998,1229.839966,129.440002,140.223816,50.442387,130.744171,117.202675,172.562683,133.773026,55.719208,104.639999,72.150002,173.768936
2019-09-23,2997,7850.5,1562.1,810.6,277.440002,136.110001,45.788414,154.649994,48.690556,135.880005,39.301849,79.699997,1234.689941,128.289993,140.411606,50.621399,130.833557,117.182961,174.71109,134.49794,55.729069,105.110001,72.199997,174.617523
2019-09-24,2970.25,7735.25,1536.8,802,272.470001,132.529999,45.283176,152.050003,48.394985,133.020004,39.044781,78.690002,1218.329956,126.849998,140.026138,49.54731,130.644867,115.65509,172.402786,134.418503,56.200802,103.690002,71,174.188232
2019-09-25,2986.25,7820.25,1552.8,812.3,277.429993,133.710007,45.402058,152.990005,48.877754,134.399994,39.35128,80.839996,1245.939941,126.779999,141.488876,50.740742,130.088715,116.315521,178.098587,134.150375,56.310047,104.139999,69,174.986908
2019-09-26,2980.5,7787.25,1537.2,812.1,283.809998,129.339996,44.48074,152.339996,48.109268,140.410004,39.61824,80.940002,1242.290039,125.93,141.874329,50.641289,127.96344,115.359367,177.209244,134.775986,56.429222,104.550003,68.540001,175.356277
2019-09-27,2963.75,7701.25,1524.1,802.2,277.540009,129.029999,44.391582,148.259995,48.119118,143.130005,39.369629,78.860001,1225.949951,124.18,141.567947,50.502056,127.715164,116.03952,171.633362,134.65683,56.349773,102.199997,66.519997,173.709045
2019-09-30,2978.5,7770.5,1525,811.4,276.25,131.009995,44.659061,148.440002,48.680706,147.360001,39.339798,78.339996,1221.140015,126.139999,143.722488,51.247952,128.489792,116.009949,173.941666,136.146393,55.982315,103.589996,67.720001,171.722366
2019-10-01,2937.75,7695.5,1493.3,803.5,272.709991,124.529999,44.310707,147.690002,47.035358,146.429993,38.872414,76.730003,1206,124.279999,141.983032,50.482162,129.095596,113.900497,173.871704,136.414505,56.161079,102.529999,66.82,173.99855
2019-10-02,2880.5,7546.25,1476.8,787.4,266.660004,122.849998,43.842915,144.220001,45.872772,144.220001,39.031525,76.360001,1177.920044,123.529999,140.036026,49.119663,131.091766,111.633331,172.912415,133.008377,55.714172,99.730003,61.540001,169.546021
2019-10-03,2911.75,7658.5,1486.9,796.7,272.399994,124.879997,43.852871,147,46.716568,146,39.50885,77.25,1189.430054,125.580002,140.362183,49.756161,130.287338,111.474358,181.176315,136.970612,55.465893,101.029999,64.309998,172.580933
2019-10-04,2951,7767.25,1500.5,810.8,276.959991,125.839996,44.499813,148.029999,47.17321,146.380005,39.558571,78,1210.959961,125.870003,141.320862,50.641289,132.740341,113.888855,181.835831,139.304276,56.399429,102.790001,66.809998,175.68573
